78	Iquique	The weather is pleasant all year round. The est time to visit is in the summer months between December and March. Cotton clothes will suffice all year round with a jacket or wrap for the slightly cold winter nights.	Hiking shoes and swimming gear are a must. Hat, sunscreen and goggles are recommeded while enjoying the sun at the beach.	Micros cover the major streets in the city center. Walking is the most convenient way to get to the beaches.	Micros and taxis are the most easy mode of transport from the airport to the city. Taxis may be shared for hired for personal use.	Tortilla de mariscos , Ensalada de papas al salmón, Machas a la parmesana, Picante de conejo , Plateada con quinua ,   Cazuela marina  are the popular local cuisine foods. Mango sour , Papaya sour , Pajarete  and Cola de mono are the famous local drinks. El Wagon and Pizzeria Al filo D'Oro are the famous local restaurants.	Historic sites can be found along the city and near the coast and desert areas. Iquique's 19th century architecture can be experienced near the downtown. Baquedano Street and the beaches are a must visit. 	"ZOFRI (Zona Franca de Iquique) is the duty free shopping mall with more than 400 shops selling everything designer: goods, cosmetics, electronics, furnishings, local handicrafts and much more.  Truly a shoppers paradise.http://gosouthamerica.about.com/od/iquique/tp/Iquiquetodos.htm"	Spanish is the local language spoken. English is rarely used.	.	Paragliding and sand boarding are only two of the outdoor recreational opportunities in the dunes and skies of Iquique.	The local baks will give you good exchange rates.	"Be aware of pickpockets and avoid wearing expensive looking jewelry or watches even during the day. "
79	La Serena	The weather is pleasant all year round. The est time to visit is in the summer months between December and March. Cotton clothes will suffice all year round with a jacket or wrap for the slightly cold winter nights.	Camera, shoes and hat are the recommended items. Remember to NOT carry expensive looking jewelry or aything else someone might be tempted to snatch.	Buses are the only source of public transport.	"Most popular food include barbeque, grill and seafood. Daniella II Gary, Matta and Subway La Serena are the famous restaurants."	In the Archeologigal Museum there is the only rapa nui's moai head to have toured Europe. If you are around in early Spring you might be lucky enough to see the desert in bloom. Parque Nacional Fray Jorge is also worth visiting.	"Papaya Juice - Sold all over the city, Pisco, the national drink of Chile is brewed in the nearby Elqui Valley and is a must-try for every traveller, enjoyed either as a Pisco Sour (Pisco with limon juice, sugar, and egg-white) or Piscola (Pisco with Coke) . Nice handicraft markets are held every summer  "	Spanish is the local language spoken . You can find english being rarely used.	"The casino at Av. El Mar and the japnese style (by a Tokyo landscape architect) garden Jardin del Corazon are the places to visit. "	The city  isn't terribly unsafe, but as in any huge city you should keep aware of your surroundings and try not to walk around at night, especially females travelling alone.
80	La Plata	The weather is pleasant throughout the year. Its pretty chilly throughout the year so warm clothes/ layered clothing is suggested. 	GPS, smart phone, camera and identification proof are the recommended items to carry.	La Plata is an easy city to navigate because of its grid system. You can easily walk from one side of the city to another within 45 minutes. Taxis are plentiful and cheap.	The railway staion is near the city center so transportation is not an issue.	"'The Gaucho delicacies in the Gaucho festival are well known throughout the world. Meat and Pizza are other preparations loved here. The milk sweets and 'Alfazor' are also very popular. El Dorado Restaurant and Royal Tea Room are the famous restaurants. http://www.tripadvisor.com/Restaurants-g41217-La_Plata_Maryland.html"	The Natural History Museum is the highlight of the city , The Museo Municipal de Bellas Artes has recently reopened after its recent refurbishment as is also worth a visit.	Mate and the Gaucho items and leather items are very famous. The Alfajores can be bought at almost every store in the city. The local markets are open till 8pm and and closed on sunday . The bigger markets are open all days. 	Spanish is the main language spoken.	"General Emergencies Line - Toll free call 911 "	Stay safe from criminals. Late night travelling at deserted places is dangerous.
81	Vienna	"If you are contemplating on the best time to visit Vienna, you can do so throughout the year.  The summers are pleasant and the winters chilly but bearable.   "	Fishing equipment ,sun glasses, hat and good walking shoes are recommended.	"Vienna has a good public transport system which includes rail, commuter rail, underground, trams (trolleys) and buses. The underground is very efficient and will take you to within a few minutes walk of anywhere you are likely to want to visit. http://www.viennaticketoffice.com/sightseeing_en.php"	"The most famous Viennese main dish is the Wiener Schnitzel. As a side dish, potato salad is generally served. A slice of lemon or cranberry sauce is also indispensable.  Other typical main courses in Vienna are boiled beef topside, goulash or roast pork. Typical Austrian side dishes for roast pork are sauerkraut and dumplings.    "	Historic Center of Vienna ,Kunsthistorisches Museum ,Schonbrunn Palace  are the places one must visit. 	"Store hours are 8AM to 7PM Monday-Friday, 9AM-6PM Saturday, Closed Sunday.  Vienna airport has a duty free shopping area with 70 shops. Christmas markets are open from Nov 15 to Dec 23th or 24th. Most Viennese Christmas Markets ('Christkindlmarkt', 'Adventmarkt' or simply 'Weihnachtsmarkt') are not so much for shopping as for eating and drinking. "	Most Viennese speak a range and mix of Austro-Bavarian(a variety of German) and Standard German ('Hochdeutsch') unlike in most other parts of Austria where pure Austro-Bavarian is much more prevalent. English is also understood in most palces.	Ball Season, River and Canal tours ,Classical music, New Year's Concerts, Casino Vienna are the places of entertainment.	At night,  it is wise to avoid parks. The drug scene at Karlsplatz (underneath the Opera) is concerning.
82	Panaji	October to January is the best time to visit. Especially during Christmas and New Year's celebrations. Try to avoid the summer/ monsoon months  from April to August.	Glares, swimmimg costumes, camera and flat soul foot wears are most recommended. Carry mosquito repelant creams and coils. Remember to pack your own bedsheet if you intend to stay in budget accomodations. A jacket is required if you are riding a bike at night during the winters.	Panaji airport or Madgaon railway station can be pretty far from certain beaches like Anjuna, Baga or Calangute where you might intend to stay. Be prepared to pay heftily for the cab ride. Buses from the railway station stop operating at 8pm and even if they do, they are pretty crowded.	Buses and taxis are the prominant mode of transport for long distances. Hiring motorcycles or scootys (ungeared motorcycles) is also very popular among tourists. 	The sea food and rice are famous dishes of Goa. Horse Shoe, The Upper Place  Avanthi , Godinho's and George Bar and Restaurant are the main restaurants. Curly's at Anjuna and Britto's at Baga are also extremely popular. The tax free alcohol is really an asset of Panjim. Try the local flavored alcohol called Feni or the port wine.	Places to visit around Panjim include Dona Paula, Ruins Of St. Augustine's Tower, many churches like Our Lady Of The Mount , St. Monica, Our Lady Of The Rosary , St. Francis Of Assisi , St. Francis Xavier, Forts like Aguada and Charpora, Archaeological Museum & Portrait Gallery, Archives Museum Goa , Bondla Forest, beaches at Calangute, Baga, Anjuna and Miramar , Cabo Palace, Corambolin Lake and Kesarval Springs. 	"Cashew Nuts of various varieties, spiced, roasted and in a host of different flavours, The famed Goan Cashew Liquor, and port wines, Spicy Goa Sausages 'Choricao', made of pickled dried Pork and cheap clothes are popular purchases here. Shacks near the beaches sell most of the items, especially near Calangute.   Singbal Bookstall,Book World, Jeevit Bookshop. Religious books.  Velha Goa Galeria and De Goa Ceramics, for local hand-painted ceramics  "	Marathi, Konkani, Hindia and English are the main languages used. Almost everyone understands English.	Emergency phone numbers: police- 100 , ambulance- 101, fire brigade-102.	Visit the casinos, do water sports, watch movies, and do bird watching in Goa.	visit Panjim in the days of Carnival and enjoy the nations most visited city in its real colours.
83	Bergen	July and August have the highest mean temperature around 14.3 °C (57.7 °F). May is usually the month with the least precipitation and most local events. Carry a jacket for the summer nights and very warm winter clothing if you dare to visit during the winter months.	Take sufficient cash with you as everything in Norway is very expensive. 	"Within the city center, walking is the best way to get around. Ask the bus driver or a local to help with the confusing bus schedule. The information desk at the bus station is helpful. Call 177 and ask for Hordaland county information if calling from a cell phone. Bus schedule available at: http://www.skyss.no/nn-NO/GlobalToppMeny1/English/"	You can hire a taxi or airport bus to go to the city centre.	The Bergen fish soup, raspeballer and cooked cod are very popular. Look for dishes that use 'local' ingredients such as reindeer, stockfish and cod with a twist, such as Bryggen Tracteursted's filet of reindeer farced with goat cheese.  Bjellands Kjøkken and Zen Cafe Bar are some of the low range cafes.	"Bergen Art Museum,The fish market,The West Norway Museum of Decorative Art,Bergen Aquarium, Bergenhus fortress are some of the famous spots  in Bergen.  Bergen Guided Tours,Bergen Highlights,The Bergen Express are main tour organizers in Bergen."	"Kløverhuset in Strandgaten, Galleriet on Torgallmenningen, Bergen Storsenter near  the bus and train stations and ByGarasjen multi-storey car park are some of the biggest shopping centers. Good shopping streets/areas include Øvregaten and Lille Øvregate,  Vetrlidsallmenning, Torget and Vågsallmenningen, Strandkaien, Strandgaten, Bryggen, and the area around the main square Torgallmenningen. "	Dano-Norwegian,New Norwegian are the main languages spoken in Bergen along with English.	All services may be reached at +47 55 56 87 60, Police: 112, Fire: 110, Emergency Medical Services: 11 .	American Express, JCB and Diners Club are accepted all over Bergen.	Bergen has, as the rest of Norway, a generally low crime rate. The most likely crimes for tourists to experience is car break-ins and bicycle theft. Pickpockets do also tend to be an increasing problem in the summer season. It is always a good idea to look after your belongings, this includes never leaving valuable objects visual in your car and locking your bike safely.
84	Belfast 	Winter is the best time to visit because the climate is humid. Avoid July- August when the place is crowded. Carrying  a heavyjacket/coat is a must.	Carrying rainproof tops, sunhats and sunscreen lotion is recommended. Good walking is an absolute must. 	Can be best explored on foot. One can avail the services of value cabs, Stena line and Translink, Ulstrbus. More info- http://www.gotobelfast.com/things-to-do/category/travel-and-transport. Getting a Belfasst travel pass is a good idea.	Belfast International airport is 30 mins away from the city center via car. Cars can be hred and buses are available from the airport. More info-http://www.gotobelfast.com/things-to-do/member/belfast-international-airport-1	Local delicacies include -Ulster Fry, Irish Stew and Vegetable roll. Most restaurants add a discretionary service charge to the bill for parties of six people or more.  If a service charge is not included, it is customary to tip 10-15%.	Albert Clock is a must visit for anyone visiting Belfast. More places to visit are mentioned at http://www.gotobelfast.com/things-to-do/category/attractions. 	St. George's Market and Smithfield Market are popular shopping sights. Do plan a visit if you are looking for some retail therapy. 	English & Irish are the most spoken languages. Some terms to help you get by are:  'Dia Duit'  (JEE-a Gwitch) = Hello, 'Conas atá tú?' (CUNN-us a TAW too) = How are you, 'Go raibh maith agat' (GURRA mah agg-utt) = Thank you, 'Go n'éirí an bóthar leat' = Bon voyage/Good Luck, 'Slán' (Slawn) = Goodbye, 'Sláinte' (Slawn-cha) = Health/ Cheers.	In case of any emergency, call 999 for assisstance with fire, police or the ambulance.	The nightlife is very lively in Belfast, particularly in the area of the Golden Mile. The city also has a famous concert hall, Waterfront Hall.Pubs around the city centre are generally open until 1AM several days a week, though some may close around 11:30PM. North & East Belfast should be avoided at night for safety reasons.
85	Antwerp	Carry warm clothes, in both summer and autumn seasons. Winters can get really cold to pack accordingly.	Sunglasses, raincoat, umbrella are recommended items to carry.DEFINITELY get the Antwerp City Card if you plan on sight seeing or visiting the museums.  http://www.visitantwerpen.be/bze.net?id=BZE_CITYCARD	Can be best explored on foot. Bikes can be rented through velo system.http://www.velo-antwerpen.be/modulos/modulos.php?TU5fVVNVQVJJT1NfSU5GTw%3D%3D&Mw%3D%3D&MTE%3D.  De Lijn is the public transport company (http://www.delijn.be/en/index.htm)	Zaventem is 45 kilometres from Antwerp, or 30 minutes by car. Deurne Airport is a 15-minute drive from Antwerp. Antwerp’s Central Station is also a key station in the network of tram and bus lines which connect it conveniently to the city. 	Famous for French- Belgian Cuisine, variety of beers, sweets and chocolates. Lots of traditional restaurants are situated near the Cathederal and Grote Market. For someone wanting to experiment in one of the newer restaurants, head towards the southern part of Antwerp or the Zuid.	The 150 year old Antwerp Zoo is well worth a visit. Try to reach in the morning as the zoo closes around 5PM (varies with season). The entry charge is around €17 for children and €22 for adults. You can call them for more information at : Phone: +32 (0)70 23 33 54.	Keeping empty space in luggage is recommended.The main shopping area is the Meir, a street that stretches out from the Keyserlei (close to the central station) to the Groenplaats. Chocolates and diamonds are popular purchases.	Dutch is the official language:'angename kennismaking'- Pleased to meet you, 'Ik begrijp het niet'- I don’t understand, 'Wil je dat even opschrijven alsjeblieft?'- Please write it down, 'Hoeveel kost dit?'- how much is this?, 'Wil je met me dansen?'- would you like to dance with me? ;), For more words: http://www.omniglot.com/language/phrases/dutch.php	Emergency no-112, Antwerp Tourism & Convention: +32 (0)3 232 01 03, Police: 101, Doctors: +32 (0) 900 10 512, Doctors/ Fire: 100.  	Activities- Boat trips, cycling and campign are popular activities. Antwerp also boasts of a good nightlife.
86	Cork	The climate is cool even in summer- Loose cotton clothes for the days and a jacket/ sweater to put on at night. The wind can be pretty chilling during the fall- carry layered clothing. Winters are very cold. Carry warm jackets.	Umbrellas, raincoats, sunglasses and good walking shoes are recommended.	One can get around on foot. Bus services are available for residential suburbs.Most buses leave from St. Patrick's Street or nearby streets. A guided bus tour departs from the junction of Grand Parade and South Mall at regular intervals. More info-http://transportforireland.ie/	Cork airport is 8km south of City Center. Taxis to the city centre cost around €20 and can carry up to 4 passengers.Cork's main station is Kent Station, located on the Lower Glanmire Road, a 10-minute walk east of St Patrick's Street.	local delicacies- wild salmon, smoked over oak wood and a wide variety of cheeses. For restaurant information visit - http://www.visitcorkcounty.com/Dining-Out.aspx	Main Shopping street- St. Patrik's Street. 	Emergency-112.	Activities- Golf, cycling, watersports. Barrack Street is known in Cork for its amount and variety of bars.
87	Brussels	Summers are nice and cool. A jacket may be required while venturing out at night. Fall and winters are cold and warm clothing is recommended- prefereably one that we can layer.	An umbrella, good walking shoes for the cobbled roads and a good city map to help you navigate your way. 	Most sights in Brussels are fairly close together, within reasonable walking distance of each other. The oldest part of town can have uneven cobblestone roads, but the rest of the city is fairly easy to walk. Many roads in the old town are closed to cars.Info about metro services: http://www.stib.be/index.htm?l=fr	Airports are easily accessible from city center via trains and shuttle buses. Taxis are expensive.	Local delicacies-Lapin à la Gueuze- Rabbit cooked in wheat beer, kip-kap(bar snacks), Poulet à la Bruxelles- chicken steak stuffed with Brussels sprouts and cheese, then fried in beer and butter. The famous restaurants are: Amadeus, Au Vleux Saint Martin, Au Vieux Bruxelles and Balthazar.	Bozar & Atomium are the two must see places in Brussels. Getting a Brussels Card is recommended.	Boitsfort / Bosvoorde Market is ideal for Sunday shopping. Different varieties of Belgian beer and chocolates can be bought.	Picking up important Dutch/ French/German Phrases is recommended although English/ French is widely understood.	Emergency phone numbers: 101- Police, 100- Ambulance & Fire, 112- General Emergencies.	Bike tours (http://www.brusselsbiketours.com/) and city tours (http://www.brussels-city-tours.com/) are a good way to see the city. Brussels also has a good nightlife. For more info on the nightlife visit:  (http://visitbrussels.be/bitc/BE_en/nightlife/nightclubs.do)
88	Brugge	Summers are nice and cool. A jacket may be required while venturing out at night. Fall and winters are cold and warm clothing is recommended- prefereably one that we can layer.	Rain jacket, umbrella, mosquito spray and comfortable walking shoes for the cobbled streets is recommended.	Best explored on foot. The only mode of public transport is bus. Buses are operated by the Flemish public transport company De Lijn. Taxis on the market place and station cost about €10. Bicycles are easily available but the ride is bumpy.	It is 3 hrs from London with a transfer at Brussels. The city center is 10 minutes walk from the train station. One can also take a bus to the city center from the train station. The nearest airport is at Brussels from where one has to take a train.	Local delicacies include dark beer from local markets, Belgium waffles- best served warm with ice cream- and top quality chocolates. It is advisable to  stay away from restaurants near the central market place ('Grote Markt') and the Burg Square (e.g. the Tom Pouce Restaurant) as they try to dupe/con/ cheat the tourists.	Take a canal ride on one of the boats, visit the city hall,  visit the Lissewege- a small village just outside of town, The Chocoloate Museum and the Flemmish Primitives- an art museum. Getting Bruges card is reommended for older travellers for discounts and not so much for students.	Chocolate shops Stef's on Breidelstraat (betweeen Markt and Burg), local Belgian Beer. Local supermarkets and boutique shops are the best places to shop at. 	Flemish is the official language for Western Belgium, but nearly all of Bruges citizens speak English and French.	Emergency numbers: 101- Police, 100- Ambulance & Fire, 112- General Emergencies	Activities- Visit to the Grote Markt and Belfry Climb,Tour boats, Horse drawn carts, running, hot air balloon rides to name a few.
89	Copenhagen	Cool summers and very cold winters. Carry a jacket for the summer nights and very warm clothes for the winters. 	Umbrella, a pair of Wellington boots, city map, hat/ sun glasses and moisturizing cream.	All public transport in Copenhagen operates on a zone system.The two big hubs are Central Station (da: Hovedbanegården/København H) with S-trains, intercity trains and buses, and Nørreport Station with S-trains, metro, regional trains and buses. Carrying a Copenhagen card is recommended (http://www.visitcopenhagen.com/book-your-stay/copenhagen-card). Bikes are useful means of transport.	Airport is 8km away from the city center and accessible via train, bus, metro.	Open sandwiches or smørrebrød are very popular here. flæskesteg (roast pork) and frikadeller (meat balls) are also famous dishes here. Café Petersborg is a good place to sample the local cuisines. 	The three most famous attractions in the city are the more than 100-year old amusement park Tivoli Gardens, the statue of The Little Mermaid, and the freetown of Christiania. Make sure to visit all three on your next trip.	The pedestrian shopping street  Strøget  and  Købmagergade are popular shopping places.  For more info visit: (http://www.copenhagen.com/shopping/welcome.asp?Menu=Shopping)	It is recommended to pick up a few danish phrases like: I don't understand= 'Det forstår jeg ikke', Please speak more slowly= 'Vil du tale lidt langsommere?', Please write it down='Kan du skrive det ned, tak?', How much is this?= 'Hvad koster det? Hvor meget koster det?' Source: http://www.omniglot.com/language/phrases/danish.php	Dial 112 for emergencies and 114 for non- emergencies relating to the police.	Activities- hiking, cruises and boat trips. Copenhagen also boasts of an excellent nightlife. 
90	Luxembourg	For festivals and outdoor dining, summer is the best season. For seeing flowers spring is the best season.For enjoying wine making, a visit in autumn is recommended. Carrying layered clothing is recommended. Thick sweaters are required in December and January whereas a thin sweater or jacket wil suffice for the rest of the year.	Carrying backpack, hiking shoes, raincoat and electrical adapter is recommended.	The best way to get around Luxembourg is on foot, bike , bus or tram.	Airport is located 6km outside Luxembourg-City. Easily accessible from the city centre via the cheap and frequent bus number 16.	Local delicacy is judd mat gaardebounen-slabs of smoked pork served in a thick cream-based sauce with chunks of potato and broad beans. Local delicacies are best tasted in old family owned bistros. For more info, visit:  :http://www.ont.lu/en/eat-sleep/restaurants	Gothic Revival Cathedral of Notre Dame is a must see for anyone visiting Luxembourg. The Old City, the various museums -beer, bank, carriage, etc; the theaters and concert halls are all very unique in the experiences they offer. 	The street shopping circuit is categorized as the weekly and monthly vegetable market, the assorted flea market and the winter Sunday market. For more information please visit: http://www.ont.lu/en/what-to-do/shopping/street-markets.	It is advisable to sprinkle your conversation with a few choice words of Luxembourgish such as “merci, äddi” (thank you, good bye) and wanneg gelift (please).	In case of any emergency, call the european helpline Emergency no-112, the equivalent of American 911. 	Luxembourg country offer a variety of climbing, cycling, nautical sports and sightseeing options. The city also has a decent clubbing/ nightlife scene.
91	Riga	Carrying warm clothes is recommended. Also, one should carry comfortable shoes to navigate the Old town area	Carrying  moisturising cream  is recommended to prevent  lips from becoming dry and chapped.	Cars are not allowed in Old Town. The city is best explored on foot. Information about public transport is available : http://www.latvia.travel/en/article/regional-transportation	Riga airport is not far from the centre of Riga and the popular resort town Jūrmala. The distance to the centre of Riga is 13 km, but to Jūrmala – approximately 20 km. It is possible to get from the airport to the centre of Riga by taking a taxi (journey time 15-20 minutes; approximate price - 10 lats) or by bus No. 22. The bus ticket costs 0.50 lats and the travel time is approximately 30 minutes, the buses leave every 10 -30 minutes, carrying luggage is free of charge. It is also possible to reach Riga airport by several international coaches	Local delicacies- fish dishes in Latvian cuisines. Information about different cuisines in different seasons can be obtained from http://www.liveriga.com/en/5090	Must see- Old Town and the area around the Freedom Monument.A walking tour is by far the best way to see these two districts. The tourist office, located inside the House of Blackheads, offers both guided tours and free pamphlets, complete with detailed descriptions of many buildings, for independent walks.rrying the Riga card is recommended C	it is advisable not to go to the souvenir shops, instead one can buybuy items like amber and wool mittens and socks in the central market or throughout Old Riga in little stands.	Link for some  common latvian phrases http://www.balticsworldwide.com/riga-the-capital-of-latvia/	information about emergency numbers https://www.riga.lv/EN/Channels/Riga_today/emergency_cases/default.htm	For sports & outdoor activities visit the link- http://www.liveriga.com/en/3771. Riga has a vibrant nightlife and information about night clubs can be obtained from http://www.liveriga.com/en/909-clubs-bars
92	Tallinn	Bringing  warm clothes and comfortable water resistant shoes is recommended is recommended.	Warm raincoat, umbrella. 	" Info about public transport can be obtained from http://www.tak.ee/index.php?page=101.Bus, trolley and tram tickets can be purchased at newsstands for 1 EUR or from the driver for 1,6 EUR. You can also buy a 10 ticket package for 8 EUR. The Tallinn Card holders may use unlimited public transportation free."	Airport is a 10 min drive from city center. To get to the city centerit is necessary to catch the bus traveling towards 'Reisisadam' (the passenger port) (and not towards 'Mõigu', which is a residential area on the outskirts of the city). The bus stop in the city center (A. Laikmaa) is located between Hotel Tallink and the Viru Center shopping mall/ intra-city bus terminal	Traditional Estonian Cuisine. For more info about local restaurants visit :http://www.eestimaitsed.com/eng/restaurants/year-2012#2012	Must see-Medieval Old Town. For more info : http://www.tourism.tallinn.ee/eng/fpage/explore/attractions. Carrying of Talliyn Card is recommended.(http://www.tourism.tallinn.ee/eng/fpage/tallinncard/all)	Main shopping streets are- Old Town’s Viru and Müürivahe streets. Information about markets and souvenirs can be obtained from http://www.tourism.tallinn.ee/eng/fpage/goodtime/shopping	"Using of local Estonian phrases is recommended.tere = hello (teh-reh and roll the r)palun = please (pa-lun)tanan = thanks (ta-nahn)ja = yes; ei = no (ya/aye)vabanda = excuse me (vah-bahn-dah)tsau = goodbye (like Italian ciao)"	Emergency no-112	Information about architecture, museums, churches can be obtained from http://www.tourism.tallinn.ee/eng/fpage/explore. Info about sports activities-http://www.tourism.tallinn.ee/eng/fpage/goodtime/sport_adventure. Info about nightclubs- http://www.tourism.tallinn.ee/eng/fpage/goodtime/nightlife
